#From sentence-stats.xq
WORK,SENT-ADDR,MAIN,PRED,PARENTH,O.R.,CUM,CUMQUE,UBI,UBI(QUE|)(NAM|),UBICUMQUE,QUANDO,DUM,DONEC,DUMMODO,MODO,ANTEQUAM,POSTEAQUAM,POSTMODUM QUAM,POSTQUAM,PRIUSQUAM,QUOTIENS,QUOTIENS(CUM|)QUE,QUATENUS,QUO,QUORSUM,UTROQUE,UBIUBI,QUOQUO,UNDECUMQUE,QUAQUA,SICUBI,SIQUO,SICUNDE,SIQUA,QUONIAM,QUOD,QUIA,ADV,COMP,ATR,SUB,SENTLEN,WORKLEN,GENRE,SUM,COORD,ASYND
Sati,/harrington/4331/lattb.4331.1.tb.xml|188,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4664,poetry,0|0|0,1,0.5
Sati,/harrington/4331/lattb.4331.1.tb.xml|189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,22,4664,poetry,0|2|2,0,NA
Sati,/harrington/4331/lattb.4331.1.tb.xml|190,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,18,4664,poetry,1|0|1,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12,4664,poetry,0|1|1,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|192,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,21,4664,poetry,0|0|2,3,1.5
Sati,/harrington/4331/lattb.4331.1.tb.xml|193,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,4664,poetry,0|1|0,1,0.5
Sati,/harrington/4331/lattb.4331.1.tb.xml|194,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|195,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,20,4664,poetry,1|2|0,2,2
Sati,/harrington/4331/lattb.4331.1.tb.xml|196,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,4664,poetry,0|0|0,2,2
Sati,/harrington/4331/lattb.4331.1.tb.xml|197,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20,4664,poetry,1|0|0,1,0.5
Sati,/harrington/4331/lattb.4331.1.tb.xml|198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,4664,poetry,0|0|1,0,NA
Sati,/harrington/4331/lattb.4331.1.tb.xml|199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,22,4664,poetry,0|1|1,1,NA
Sati,/harrington/4331/lattb.4331.1.tb.xml|200,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,4664,poetry,0|0|1,1,0.5
Sati,/harrington/4331/lattb.4331.1.tb.xml|201,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,25,4664,poetry,0|2|2,1,0.25
Sati,/harrington/4331/lattb.4331.1.tb.xml|202,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|203,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,22,4664,poetry,1|1|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|204,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|205,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|206,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4664,poetry,0|0|0,0,NA
Sati,/harrington/4331/lattb.4331.1.tb.xml|208,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|209,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|210,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|211,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|212,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,23,4664,poetry,0|1|2,1,0.25
Sati,/harrington/4331/lattb.4331.1.tb.xml|213,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|214,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4664,poetry,0|0|0,1,0.5
Sati,/harrington/4331/lattb.4331.1.tb.xml|215,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,18,4664,poetry,0|2|1,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,4664,poetry,1|0|0,0,NA
Sati,/harrington/4331/lattb.4331.1.tb.xml|217,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16,4664,poetry,1|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|218,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4664,poetry,0|0|0,1,0.5
Sati,/harrington/4331/lattb.4331.1.tb.xml|219,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4664,poetry,0|0|0,1,0.5
Sati,/harrington/4331/lattb.4331.1.tb.xml|220,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4664,poetry,0|0|0,1,0.5
Sati,/harrington/4331/lattb.4331.1.tb.xml|221,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19,4664,poetry,1|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|222,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,4664,poetry,0|0|1,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|223,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4664,poetry,0|0|0,1,0.333333333333333333
Sati,/harrington/4331/lattb.4331.1.tb.xml|224,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,24,4664,poetry,0|1|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|225,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|226,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,22,4664,poetry,1|1|0,3,0.75
Sati,/harrington/4331/lattb.4331.1.tb.xml|227,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4664,poetry,0|0|0,0,NA
Sati,/harrington/4331/lattb.4331.1.tb.xml|229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,10,4664,poetry,0|3|2,0,NA
Sati,/harrington/4331/lattb.4331.1.tb.xml|230,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|231,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,27,4664,poetry,1|1|0,2,2
Sati,/harrington/4331/lattb.4331.1.tb.xml|232,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,22,4664,poetry,0|4|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|233,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,14,4664,poetry,0|2|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|234,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|235,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|236,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,4664,poetry,0|0|1,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,17,4664,poetry,0|1|1,1,NA
Sati,/harrington/4331/lattb.4331.1.tb.xml|238,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19,4664,poetry,1|0|0,1,0.333333333333333333
Sati,/harrington/4331/lattb.4331.1.tb.xml|239,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,35,4664,poetry,1|0|0,2,0.666666666666666667
Sati,/harrington/4331/lattb.4331.1.tb.xml|240,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|241,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,30,4664,poetry,1|0|2,1,1
Sati,/harrington/4331/lattb.4331.1.tb.xml|242,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|243,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,12,4664,poetry,1|1|0,1,0.5
Sati,/harrington/4331/lattb.4331.1.tb.xml|244,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4664,poetry,0|0|0,1,0.5
Sati,/harrington/4331/lattb.4331.1.tb.xml|245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,25,4664,poetry,1|0|2,1,NA
Sati,/harrington/4331/lattb.4331.1.tb.xml|246,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|247,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|248,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|249,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|251,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,19,4664,poetry,0|1|1,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|252,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27,4664,poetry,0|0|1,2,0.5
Sati,/harrington/4331/lattb.4331.1.tb.xml|253,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,25,4664,poetry,0|0|3,2,2
Sati,/harrington/4331/lattb.4331.1.tb.xml|254,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|255,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|256,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,20,4664,poetry,2|0|0,1,0.5
Sati,/harrington/4331/lattb.4331.1.tb.xml|257,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|258,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4664,poetry,0|0|0,1,0.333333333333333333
Sati,/harrington/4331/lattb.4331.1.tb.xml|259,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|260,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|261,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,4664,poetry,0|1|1,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|262,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4664,poetry,0|0|0,1,0.5
Sati,/harrington/4331/lattb.4331.1.tb.xml|263,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,19,4664,poetry,1|0|1,1,0.5
Sati,/harrington/4331/lattb.4331.1.tb.xml|264,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,19,4664,poetry,0|1|1,3,3
Sati,/harrington/4331/lattb.4331.1.tb.xml|265,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,11,4664,poetry,0|2|0,1,1
Sati,/harrington/4331/lattb.4331.1.tb.xml|266,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20,4664,poetry,1|0|0,1,0.25
Sati,/harrington/4331/lattb.4331.1.tb.xml|267,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|268,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,4664,poetry,0|1|1,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|269,8,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30,4664,poetry,1|0|0,3,0.375
Sati,/harrington/4331/lattb.4331.1.tb.xml|270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4664,poetry,0|0|0,0,NA
Sati,/harrington/4331/lattb.4331.1.tb.xml|271,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33,4664,poetry,1|0|0,3,3
Sati,/harrington/4331/lattb.4331.1.tb.xml|272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4664,poetry,0|0|0,0,NA
Sati,/harrington/4331/lattb.4331.1.tb.xml|273,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|274,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,4664,poetry,1|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|276,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4664,poetry,0|0|0,2,0.666666666666666667
Sati,/harrington/4331/lattb.4331.1.tb.xml|277,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11,4664,poetry,0|1|1,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|278,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,17,4664,poetry,1|1|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|279,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|280,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|281,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|282,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23,4664,poetry,1|0|0,1,1
Sati,/harrington/4331/lattb.4331.1.tb.xml|283,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4664,poetry,0|0|0,1,1
Sati,/harrington/4331/lattb.4331.1.tb.xml|284,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,16,4664,poetry,0|1|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|285,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,35,4664,poetry,0|0|2,2,1
Sati,/harrington/4331/lattb.4331.1.tb.xml|286,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,35,4664,poetry,2|1|1,3,1.5
Sati,/harrington/4331/lattb.4331.1.tb.xml|287,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4664,poetry,0|0|0,1,0.25
Sati,/harrington/4331/lattb.4331.1.tb.xml|288,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,25,4664,poetry,2|0|1,1,0.5
Sati,/harrington/4331/lattb.4331.1.tb.xml|289,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4664,poetry,0|0|0,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,4664,poetry,0|0|1,1,NA
Sati,/harrington/4331/lattb.4331.1.tb.xml|291,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,4664,poetry,0|0|1,0,0
Sati,/harrington/4331/lattb.4331.1.tb.xml|292,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25,4664,poetry,1|0|0,2,0.666666666666666667
Sati,/harrington/4331/lattb.4331.1.tb.xml|293,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19,4664,poetry,0|1|0,0,0
